codigo,Pais,Provincia,Canton,Localidad,Clase,tematica,Codigo,Orden,Pais,Provincia,Canton,Localidad,X,Y,Clase,Tematica,filtroE,filtroP,Bioma
mammalia_021,Peru,Tumbes,Piura,"Quebrada Hondo, 14 km al norte de Talara",MAMMALIA,Conservación,mammalia_021,P,Peru,Tumbes,Piura,"Quebrada Hondo, 14 km al norte de Talara",-4.4494444,-81.134166,MAMMALIA,Conservación,Tumbes-Piura dry forests,Peru,Bosques secos
mammalia_027,Peru,Zarumilla,Matapalo,Quebrada Los Naranjos,MAMMALIA,Conservación,mammalia_027,P,Peru,Zarumilla,Matapalo,Quebrada Los Naranjos,-3.8375,-80.1958,MAMMALIA,Conservación,Eastern Cordillera real montane forests,Ecuador,Bosques secos
mammalia_021,Peru,Tumbes,Piura,Quebrada Pariñas,MAMMALIA,Conservación,mammalia_021,P,Peru,Tumbes,Piura,Quebrada Pariñas,-4.528111,-81.2025,MAMMALIA,Conservación,Tumbes-Piura dry forests,Peru,Bosques secos
mammalia_004,Ecuador,El Oro,Arenillas,Reserva Ecológica Arenillas,MAMMALIA,Conservación,mammalia_004,E,Ecuador,El Oro,Arenillas,Reserva Ecológica Arenillas,-3.482746,-80.130923,MAMMALIA,Conservación,Tumbes-Piura dry forests,Ecuador,Bosques secos
mammalia_021,Peru,Desierto de Séchura,Cajamarca,Yayán,MAMMALIA,Conservación,mammalia_021,P,Peru,Desierto de Séchura,Cajamarca,Yayán,-7.3,-79.31,MAMMALIA,Conservación,Tumbes-Piura dry forests,Peru,Bosques secos
Peces_007,Ecuador,Guayas,Guayaquil,El humedal Abras de  Mantequilla,PECES,Conservación,Peces_007,NA,Ecuador,Guayas,Guayaquil,El humedal Abras de  Mantequilla,-1.4666667,-79.583055,PECES,Conservación,Western Ecuador moist forests,Ecuador,Bosques lluviosos
Peces_019,Ecuador,Santa Rosa,Santa Rosa,Río Santa Rosa,PECES,Conservación,Peces_019,NA,Ecuador,Santa Rosa,Santa Rosa,Río Santa Rosa,-3.5694389,-79.94291,PECES,Conservación,Tumbes-Piura dry forests,Ecuador,Bosques secos
Peces_018,Ecuador,Los Ríos,San Lorenzo,Vinces,PECES,Conservación,Peces_018,NA,Ecuador,Los Ríos,San Lorenzo,Vinces,-1.1931778,-79.50605,PECES,Conservación,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp063,Peru,Tumbes,Tumbes,Bocana Carrillo,REPTILIA,Conservación,herp063,Crocodylia,Peru,Tumbes,Tumbes,Bocana Carrillo,-3.576871,-80.431426,REPTILIA,Conservación,Tumbes-Piura dry forests,Peru,Bosques secos
herp063,Peru,Tumbes,Tumbes,Bocana Murciélago,REPTILIA,Conservación,herp063,Crocodylia,Peru,Tumbes,Tumbes,Bocana Murciélago,-3.576871,-80.431426,REPTILIA,Conservación,Tumbes-Piura dry forests,Peru,Bosques secos
herp063,Peru,Tumbes,Tumbes,Cabo Inga,REPTILIA,Conservación,herp063,Crocodylia,Peru,Tumbes,Tumbes,Cabo Inga,-3.576871,-80.431426,REPTILIA,Conservación,Tumbes-Piura dry forests,Peru,Bosques secos
herp075,Ecuador,El Oro,Guabo,Cascadas de Manuel,REPTILIA,Conservación,herp075,Squamata,Ecuador,El Oro,Guabo,Cascadas de Manuel,-3.21361,-79.73778,REPTILIA,Conservación,Northwestern Andean montane forests,Ecuador,Bosques lluviosos
herp075,Ecuador,El Oro,Chilla,Chillacocha,REPTILIA,Conservación,herp075,Squamata,Ecuador,El Oro,Chilla,Chillacocha,-3.484079,-79.579805,REPTILIA,Conservación,Northern Andean páramo,Ecuador,Bosques lluviosos
herp063,Peru,Tumbes,Tumbes,Cóndor Flores,REPTILIA,Conservación,herp063,Crocodylia,Peru,Tumbes,Tumbes,Cóndor Flores,-3.576871,-80.431426,REPTILIA,Conservación,Tumbes-Piura dry forests,Peru,Bosques secos
herp075,Ecuador,El Oro,Atahualpa,El Biron,REPTILIA,Conservación,herp075,Squamata,Ecuador,El Oro,Atahualpa,El Biron,-3.56583,-79.75003,REPTILIA,Conservación,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp075,Ecuador,El Oro,Santa Rosa,El Guayabo,REPTILIA,Conservación,herp075,Squamata,Ecuador,El Oro,Santa Rosa,El Guayabo,-3.582778,-79.582778,REPTILIA,Conservación,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp075,Ecuador,El Oro,Guabo,El Retiro,REPTILIA,Conservación,herp075,Squamata,Ecuador,El Oro,Guabo,El Retiro,-3.21333,-79.69778,REPTILIA,Conservación,Northwestern Andean montane forests,Ecuador,Bosques lluviosos
herp035,Ecuador,Guayas,Guayaquil,Estero Penafiel,REPTILIA,Conservación,herp035,Crocodylia,Ecuador,Guayas,Guayaquil,Estero Penafiel,-2.216964,-79.948966,REPTILIA,Conservación,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp035,Ecuador,Guayas,Guayaquil,Estero Vaina,REPTILIA,Conservación,herp035,Crocodylia,Ecuador,Guayas,Guayaquil,Estero Vaina,-2.419284,-79.860292,REPTILIA,Conservación,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp063,Peru,Tumbes,Tumbes,Guanábano,REPTILIA,Conservación,herp063,Crocodylia,Peru,Tumbes,Tumbes,Guanábano,-3.576871,-80.431426,REPTILIA,Conservación,Tumbes-Piura dry forests,Peru,Bosques secos
herp075,Ecuador,El Oro,Guabo,La Enramada,REPTILIA,Conservación,herp075,Squamata,Ecuador,El Oro,Guabo,La Enramada,-3.0418,-79.52005,REPTILIA,Conservación,Northwestern Andean montane forests,Ecuador,Bosques lluviosos
herp075,Ecuador,El Oro,Atahualpa,Limón Playa,REPTILIA,Conservación,herp075,Squamata,Ecuador,El Oro,Atahualpa,Limón Playa,-3.976666,-79.74778,REPTILIA,Conservación,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp075,Ecuador,El Oro,Marcabeli,Marcabeli,REPTILIA,Conservación,herp075,Squamata,Ecuador,El Oro,Marcabeli,Marcabeli,-3.64323,-79.96444,REPTILIA,Conservación,Tumbes-Piura dry forests,Ecuador,Bosques secos
herp075,Ecuador,El Oro,Piñas,Ñalacapac,REPTILIA,Conservación,herp075,Squamata,Ecuador,El Oro,Piñas,Ñalacapac,-3.678394,-79.80278,REPTILIA,Conservación,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp075,Ecuador,El Oro,Atahualpa,Paccha,REPTILIA,Conservación,herp075,Squamata,Ecuador,El Oro,Atahualpa,Paccha,-3.52083,-79.72639,REPTILIA,Conservación,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp075,Ecuador,El Oro,La Lajas,Puyango,REPTILIA,Conservación,herp075,Squamata,Ecuador,El Oro,La Lajas,Puyango,-3.501615,-79.674866,REPTILIA,Conservación,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp075,Ecuador,El Oro,Arenillas,Represa Tahuin,REPTILIA,Conservación,herp075,Squamata,Ecuador,El Oro,Arenillas,Represa Tahuin,-3.62778,-80.00583,REPTILIA,Conservación,Tumbes-Piura dry forests,Ecuador,Bosques secos
herp075,Ecuador,El Oro,Piñas,Reserva Buenaventura,REPTILIA,Conservación,herp075,Squamata,Ecuador,El Oro,Piñas,Reserva Buenaventura,-3.645469,-79.76361,REPTILIA,Conservación,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp035,Ecuador,Guayas,Guayaquil,Rio Churute,REPTILIA,Conservación,herp035,Crocodylia,Ecuador,Guayas,Guayaquil,Rio Churute,-2.435554,-79.689105,REPTILIA,Conservación,South American Pacific mangroves,Ecuador,Bosques secos
herp035,Ecuador,Guayas,Guayaquil,Rio Guayas,REPTILIA,Conservación,herp035,Crocodylia,Ecuador,Guayas,Guayaquil,Rio Guayas,-2.419276,-79.860289,REPTILIA,Conservación,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp035,Ecuador,Los Ríos,Quevedo,Rio Quevedo,REPTILIA,Conservación,herp035,Crocodylia,Ecuador,Los Ríos,Quevedo,Rio Quevedo,-1.122881,-79.470213,REPTILIA,Conservación,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp035,Peru,Tumbes,Tumbes,Rio Tumbes,REPTILIA,Conservación,herp035,Crocodylia,Peru,Tumbes,Tumbes,Rio Tumbes,-3.641515,-80.439437,REPTILIA,Conservación,Tumbes-Piura dry forests,Peru,Bosques secos
herp075,Ecuador,El Oro,Santa Rosa,Sabayán,REPTILIA,Conservación,herp075,Squamata,Ecuador,El Oro,Santa Rosa,Sabayán,-3.577113,-79.639377,REPTILIA,Conservación,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp022,Ecuador,Loja,Zapotillo,Achiotes,AMPHIBIA,Diversidad,herp022,Squamata,Ecuador,Loja,Zapotillo,Achiotes,-4.056708,-80.272314,AMPHIBIA,Diversidad,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp008,Ecuador,Loja,Zapotillo,Achiotes – El Faique,AMPHIBIA,Diversidad,herp008,Anura,Ecuador,Loja,Zapotillo,Achiotes – El Faique,-4.11667,-80.4,AMPHIBIA,Diversidad,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp005,Ecuador,Manabí,Puerto López,Agua Blanca,AMPHIBIA,Diversidad,herp005,Anura,Ecuador,Manabí,Puerto López,Agua Blanca,-1.51667,-80.73333,AMPHIBIA,Diversidad,Ecuadorian dry forests,Ecuador,Bosques secos
herp008,Ecuador,Esmeraldas,Quinindé,Bilsa – Mache Chindul,AMPHIBIA,Diversidad,herp008,Anura,Ecuador,Esmeraldas,Quinindé,Bilsa – Mache Chindul,0.35917,-79.70056,AMPHIBIA,Diversidad,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp051,Ecuador,Guayas,Guayaquil,Bosque Protector Cerro Blanco,AMPHIBIA,Diversidad,herp051,Anura,Ecuador,Guayas,Guayaquil,Bosque Protector Cerro Blanco,-2.259727,-80.047734,AMPHIBIA,Diversidad,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp008,Ecuador,El Oro,Piñas,Buenaventura,AMPHIBIA,Diversidad,herp008,Anura,Ecuador,El Oro,Piñas,Buenaventura,-3.64639,-79.75861,AMPHIBIA,Diversidad,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp005,Ecuador,Manabí,Puerto López,Cerro La Mocora,AMPHIBIA,Diversidad,herp005,Anura,Ecuador,Manabí,Puerto López,Cerro La Mocora,-1.6,-80.7,AMPHIBIA,Diversidad,Ecuadorian dry forests,Ecuador,Bosques secos
herp005,Ecuador,Manabí,Puerto López,Cerro La Tungurahua,AMPHIBIA,Diversidad,herp005,Anura,Ecuador,Manabí,Puerto López,Cerro La Tungurahua,-1.4,-80.71667,AMPHIBIA,Diversidad,Ecuadorian dry forests,Ecuador,Bosques secos
herp023,Peru,Lambayeque,Chongoyape,Chaparri,AMPHIBIA,Diversidad,herp023,Squamata,Peru,Lambayeque,Chongoyape,Chaparri,-6.539587,-79.357823,AMPHIBIA,Diversidad,Tumbes-Piura dry forests,Peru,Bosques secos
herp008,Ecuador,Guayas,Guayaquil,Chongón Colonche,AMPHIBIA,Diversidad,herp008,Anura,Ecuador,Guayas,Guayaquil,Chongón Colonche,-1.86667,-80.63333,AMPHIBIA,Diversidad,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp008,Ecuador,Guayas,Naranjal,Churute,AMPHIBIA,Diversidad,herp008,Anura,Ecuador,Guayas,Naranjal,Churute,-2.46667,-79.72222,AMPHIBIA,Diversidad,South American Pacific mangroves,Ecuador,Bosques secos
herp051,Ecuador,Santa Elena,Valdivia,Comuna Dos Mangas,AMPHIBIA,Diversidad,herp051,Anura,Ecuador,Santa Elena,Valdivia,Comuna Dos Mangas,-1.801111,-80.660278,AMPHIBIA,Diversidad,Ecuadorian dry forests,Ecuador,Bosques secos
herp002,Ecuador,Loja,Zapotillo,Cordillera Arañitas,AMPHIBIA,Diversidad,herp002,Squamata,Ecuador,Loja,Zapotillo,Cordillera Arañitas,-4.25,-80.33333,AMPHIBIA,Diversidad,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp023,Peru,Lambayeque,Lambayeque,Corral de Arena,AMPHIBIA,Diversidad,herp023,Squamata,Peru,Lambayeque,Lambayeque,Corral de Arena,-5.901005,-79.83257,AMPHIBIA,Diversidad,Tumbes-Piura dry forests,Peru,Bosques secos
herp022,Ecuador,Loja,Zapotillo,El Faique,AMPHIBIA,Diversidad,herp022,Squamata,Ecuador,Loja,Zapotillo,El Faique,-4.119167,-80.405833,AMPHIBIA,Diversidad,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp053,Ecuador,Guayas,Playas,Engabao,AMPHIBIA,Diversidad,herp053,Squamata,Ecuador,Guayas,Playas,Engabao,-2.6,-80.43333,AMPHIBIA,Diversidad,Ecuadorian dry forests,Ecuador,Bosques secos
herp060,Ecuador,Loja,Zapotillo,finca “El Chilco”,AMPHIBIA,Diversidad,herp060,Squamata,Ecuador,Loja,Zapotillo,finca “El Chilco”,-4.27349,-80.254328,AMPHIBIA,Diversidad,Tumbes-Piura dry forests,Ecuador,Bosques secos
herp008,Ecuador,Manabí,Jama,Jama Coaque,AMPHIBIA,Diversidad,herp008,Anura,Ecuador,Manabí,Jama,Jama Coaque,-0.11556,-80.10972,AMPHIBIA,Diversidad,Ecuadorian dry forests,Ecuador,Bosques secos
herp008,Ecuador,Loja,Zapotillo,"La Ceiba – C, Arañitas",AMPHIBIA,Diversidad,herp008,Anura,Ecuador,Loja,Zapotillo,"La Ceiba – C, Arañitas",-4.40361,-80.13417,AMPHIBIA,Diversidad,Tumbes-Piura dry forests,Peru,Bosques secos
herp023,Peru,Piura,Huarmaca,La Pachinga,AMPHIBIA,Diversidad,herp023,Squamata,Peru,Piura,Huarmaca,La Pachinga,-5.678272,-79.605521,AMPHIBIA,Diversidad,Tumbes-Piura dry forests,Peru,Bosques secos
herp005,Ecuador,Manabí,Puerto López,La Playita beach,AMPHIBIA,Diversidad,herp005,Anura,Ecuador,Manabí,Puerto López,La Playita beach,-1.56542,-80.836673,AMPHIBIA,Diversidad,NA,NA,Bosques lluviosos
herp023,Peru,Lambayeque,Jayanca,La Viña,AMPHIBIA,Diversidad,herp023,Squamata,Peru,Lambayeque,Jayanca,La Viña,-6.374346,-79.767704,AMPHIBIA,Diversidad,Sechura desert,Peru,Bosques secos
herp002,Ecuador,Loja,Zapotillo,LaCeiba,AMPHIBIA,Diversidad,herp002,Anura,Ecuador,Loja,Zapotillo,LaCeiba,-4.23333,-80.25,AMPHIBIA,Diversidad,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp023,Peru,Lambayeque,Lambayeque,Laquipampa: quebrada Negrahuas,AMPHIBIA,Diversidad,herp023,Anura,Peru,Lambayeque,Lambayeque,Laquipampa: quebrada Negrahuas,-6.719739,-79.90808,AMPHIBIA,Diversidad,Sechura desert,Peru,Bosques secos
herp023,Peru,Lambayeque,Olmos,Las Pampas,AMPHIBIA,Diversidad,herp023,Squamata,Peru,Lambayeque,Olmos,Las Pampas,-5.988057,-79.751921,AMPHIBIA,Diversidad,Tumbes-Piura dry forests,Peru,Bosques secos
herp008,Ecuador,Manabí,Puerto López,Machalilla – Ayampe,AMPHIBIA,Diversidad,herp008,Anura,Ecuador,Manabí,Puerto López,Machalilla – Ayampe,-1.66667,-80.71667,AMPHIBIA,Diversidad,Ecuadorian dry forests,Ecuador,Bosques secos
herp023,Peru,Lambayeque,Lambayeque,Mochumi,AMPHIBIA,Diversidad,herp023,Squamata,Peru,Lambayeque,Lambayeque,Mochumi,-6.548892,-79.864683,AMPHIBIA,Diversidad,Sechura desert,Peru,Bosques secos
herp005,Ecuador,Manabí,Puerto López,Puerto López,AMPHIBIA,Diversidad,herp005,Anura,Ecuador,Manabí,Puerto López,Puerto López,-1.56667,-80.81667,AMPHIBIA,Diversidad,Ecuadorian dry forests,Ecuador,Bosques secos
herp005,Ecuador,Manabí,Puerto López,Puerto Rico,AMPHIBIA,Diversidad,herp005,Anura,Ecuador,Manabí,Puerto López,Puerto Rico,-1.61667,-80.83333,AMPHIBIA,Diversidad,NA,NA,Bosques lluviosos
herp005,Ecuador,Manabí,Puerto López,Punta Piqueros,AMPHIBIA,Diversidad,herp005,Anura,Ecuador,Manabí,Puerto López,Punta Piqueros,-1.55,-80.81667,AMPHIBIA,Diversidad,NA,NA,Bosques lluviosos
herp023,Peru,Lambayeque,Salas,quebrada La Pescadera,AMPHIBIA,Diversidad,herp023,Anura,Peru,Lambayeque,Salas,quebrada La Pescadera,-6.274672,-79.608097,AMPHIBIA,Diversidad,Tumbes-Piura dry forests,Peru,Bosques secos
herp023,Peru,Lambayeque,Salas,quebrada La Pilasca,AMPHIBIA,Diversidad,herp023,Anura,Peru,Lambayeque,Salas,quebrada La Pilasca,-6.274672,-79.608097,AMPHIBIA,Diversidad,Tumbes-Piura dry forests,Peru,Bosques secos
herp023,Peru,Piura,Huarmaca,quebrada San Isidro,AMPHIBIA,Diversidad,herp023,Anura,Peru,Piura,Huarmaca,quebrada San Isidro,-5.678272,-79.605521,AMPHIBIA,Diversidad,Tumbes-Piura dry forests,Peru,Bosques secos
herp023,Peru,Piura,Huarmaca,Quebrada San Isidro,AMPHIBIA,Diversidad,herp023,Squamata,Peru,Piura,Huarmaca,Quebrada San Isidro,-5.678272,-79.605521,AMPHIBIA,Diversidad,Tumbes-Piura dry forests,Peru,Bosques secos
herp023,Peru,Lambayeque,Laquipampa,Quebrada Shambo,AMPHIBIA,Diversidad,herp023,Squamata,Peru,Lambayeque,Laquipampa,Quebrada Shambo,-6.336236,-79.46452,AMPHIBIA,Diversidad,Tumbes-Piura dry forests,Peru,Bosques secos
herp009,Ecuador,El Oro,Huaquillas,Reserva Ecológica Arenillas,AMPHIBIA,Diversidad,herp009,Anura,Ecuador,El Oro,Huaquillas,Reserva Ecológica Arenillas,-3.502648,-80.084097,AMPHIBIA,Diversidad,Tumbes-Piura dry forests,Ecuador,Bosques secos
herp051,Ecuador,Santa Elena,Valdivia,Reserva Ecológica Comunal Loma Alta,AMPHIBIA,Diversidad,herp051,Anura,Ecuador,Santa Elena,Valdivia,Reserva Ecológica Comunal Loma Alta,-1.618468,-80.274248,AMPHIBIA,Diversidad,Ecuadorian dry forests,Ecuador,Bosques secos
herp021,Ecuador,Manabí,Pedernales,Reserva Tito Santos,AMPHIBIA,Diversidad,herp021,Testudines,Ecuador,Manabí,Pedernales,Reserva Tito Santos,0.050533,-80.145307,AMPHIBIA,Diversidad,NA,NA,Bosques lluviosos
herp051,Ecuador,Manabí,Puerto López,Santuario de Vida Silvestre Cantalapiedra,AMPHIBIA,Diversidad,herp051,Anura,Ecuador,Manabí,Puerto López,Santuario de Vida Silvestre Cantalapiedra,-1.789762,-80.684822,AMPHIBIA,Diversidad,Ecuadorian dry forests,Ecuador,Bosques secos
herp023,Peru,Piura,Morropon,"Serran, quebrada La Vega",AMPHIBIA,Diversidad,herp023,Squamata,Peru,Piura,Morropon,"Serran, quebrada La Vega",-5.106799,-80.168664,AMPHIBIA,Diversidad,Tumbes-Piura dry forests,Peru,Bosques secos
herp023,Peru,Lambayeque,Lambayeque,Túcume,AMPHIBIA,Diversidad,herp023,Squamata,Peru,Lambayeque,Lambayeque,Túcume,-6.512934,-79.84646,AMPHIBIA,Diversidad,Sechura desert,Peru,Bosques secos
herp005,Ecuador,Manabí,Puerto López,Vueltas Largas,AMPHIBIA,Diversidad,herp005,Anura,Ecuador,Manabí,Puerto López,Vueltas Largas,-1.51667,-80.7,AMPHIBIA,Diversidad,Ecuadorian dry forests,Ecuador,Bosques secos
art102,Peru,Lambayeque,Olmos,Abra de Porculla,AVES,Diversidad,art102,Tinamiformes,Peru,Lambayeque,Olmos,Abra de Porculla,-5.929629,-79.671469,AVES,Diversidad,Tumbes-Piura dry forests,Peru,Bosques secos
art197,Ecuador,Loja,Zapotillo,Achiotes,AVES,Diversidad,art197,Trogoniformes,Ecuador,Loja,Zapotillo,Achiotes,-4.060839,-80.278622,AVES,Diversidad,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art064,Ecuador,Loja,Puyango,Alamor,AVES,Diversidad,art064,Piciformes,Ecuador,Loja,Puyango,Alamor,-4.021021,-80.022932,AVES,Diversidad,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art107,Peru,La Libertad,Pacasmayo,Algarrobal El Moro,AVES,Diversidad,art107,Tinamiformes,Peru,La Libertad,Pacasmayo,Algarrobal El Moro,-7.183333,-79.433333,AVES,Diversidad,Sechura desert,Peru,Bosques secos
art157,Ecuador,Santa Elena,Santa Elena,Ancón,AVES,Diversidad,art157,Piciformes,Ecuador,Santa Elena,Santa Elena,Ancón,-2.324704,-80.854749,AVES,Diversidad,Ecuadorian dry forests,Ecuador,Bosques secos
art220,Ecuador,El Oro,Jambelí,Archipiélago de Jambelí,AVES,Diversidad,art220,Charadriiformes,Ecuador,El Oro,Jambelí,Archipiélago de Jambelí,-3.37848,-80.13043,AVES,Diversidad,South American Pacific mangroves,Ecuador,Bosques secos
art226,Ecuador,El Oro,Jambelí,Archipiélago de Jambelí,AVES,Diversidad,art226,Suliformes,Ecuador,El Oro,Jambelí,Archipiélago de Jambelí,-3.37848,-80.13043,AVES,Diversidad,South American Pacific mangroves,Ecuador,Bosques secos
art232,Ecuador,El Oro,Jambelí,Archipiélago de Jambelí,AVES,Diversidad,art232,Suliformes,Ecuador,El Oro,Jambelí,Archipiélago de Jambelí,-3.37848,-80.13043,AVES,Diversidad,South American Pacific mangroves,Ecuador,Bosques secos
art243,Ecuador,Guayas,Guayaquil,Área nacional de recreación Isla Santay,AVES,Diversidad,art243,Pelecaniformes,Ecuador,Guayas,Guayaquil,Área nacional de recreación Isla Santay,-2.223793,-79.874174,AVES,Diversidad,Western Ecuador moist forests,Ecuador,Bosques lluviosos
art250,Ecuador,Guayas,Guayaquil,Área nacional de recreación Isla Santay,AVES,Diversidad,art250,Trogoniformes,Ecuador,Guayas,Guayaquil,Área nacional de recreación Isla Santay,-2.223793,-79.874174,AVES,Diversidad,Western Ecuador moist forests,Ecuador,Bosques lluviosos
art258,Ecuador,Guayas,Guayaquil,Área nacional de recreación Isla Santay,AVES,Diversidad,art258,Trogoniformes,Ecuador,Guayas,Guayaquil,Área nacional de recreación Isla Santay,-2.223793,-79.874174,AVES,Diversidad,Western Ecuador moist forests,Ecuador,Bosques lluviosos
art250,Ecuador,Guayas,Guayaquil,Área Nacional de Recreación Parque Lago.,AVES,Diversidad,art250,Suliformes,Ecuador,Guayas,Guayaquil,Área Nacional de Recreación Parque Lago.,-2.22493,-80.09922,AVES,Diversidad,Western Ecuador moist forests,Ecuador,Bosques lluviosos
art107,Peru,La Libertad,Ascope,Ascope,AVES,Diversidad,art107,Phoenicopteriformes,Peru,La Libertad,Ascope,Ascope,-7.7,-79.1,AVES,Diversidad,Sechura desert,Peru,Bosques secos
art243,Ecuador,El Oro,Machala,Bajo Alto,AVES,Diversidad,art243,Pelecaniformes,Ecuador,El Oro,Machala,Bajo Alto,-3.10424,-79.899427,AVES,Diversidad,NA,NA,Bosques lluviosos
art199,Ecuador,Loja,Zapotillo,Balsa Real,AVES,Diversidad,art199,Trogoniformes,Ecuador,Loja,Zapotillo,Balsa Real,-4.247277,-80.256586,AVES,Diversidad,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art107,Peru,La Libertad,Cascas,Bosque Chaquil,AVES,Diversidad,art107,Caprimulgiformes,Peru,La Libertad,Cascas,Bosque Chaquil,-7.416667,-78.8,AVES,Diversidad,Peruvian Yungas,Peru,Bosques lluviosos
art123,Peru,La Libertad,Cascas,Bosque Chaquil,AVES,Diversidad,art123,Strigiformes,Peru,La Libertad,Cascas,Bosque Chaquil,-7.416667,-78.8,AVES,Diversidad,Peruvian Yungas,Peru,Bosques lluviosos
art102,Peru,Lambayeque,Ferreñafe,Bosque Pomac,AVES,Diversidad,art102,Pelecaniformes,Peru,Lambayeque,Ferreñafe,Bosque Pomac,-6.487604,-79.765785,AVES,Diversidad,Sechura desert,Peru,Bosques secos
art198,Ecuador,Guayas,Guayaquil,Bosque Protector Cerro Blanco,AVES,Diversidad,art198,Tinamiformes,Ecuador,Guayas,Guayaquil,Bosque Protector Cerro Blanco,-2.18345,-80.016285,AVES,Diversidad,Western Ecuador moist forests,Ecuador,Bosques lluviosos
